"Term","Course","Title","Section","CRN","Days","Times","Location","Status","Max","Now","Instructor","Delivery Mode","Credits","Info","Comments"
"202490","CE101","CE COMPUTER AIDED DESIGN","001","90801","F","1:00 PM - 3:05 PM","FENS 160","Closed","30","30","Santos, Stephanie","Hybrid","1","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=90801",""
"202490","CE101","CE COMPUTER AIDED DESIGN","001","90801","","TBA"," ","Closed","30","30","Santos, Stephanie","Hybrid","1","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=90801",""
"202490","CE200","SURVEYING","101","90802","R","6:00 PM - 8:50 PM","TIER LECT 1","Open","140","74","Lapatka, Allison","Hybrid","2","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=90802","Must also register for CE 200A<br />Hybrid Course"
"202490","CE200A","SURVEYING LAB","001","90803","R","10:00 AM - 12:50 PM","GITC 2400","Closed","20","20","Lapatka, Allison","Hybrid","1","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=90803","Students must also register for CE 200<br />Hybrid Course"
"202490","CE200A","SURVEYING LAB","001","90803","","TBA"," ","Closed","20","20","Lapatka, Allison","Hybrid","1","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=90803","Students must also register for CE 200<br />Hybrid Course"
"202490","CE200A","SURVEYING LAB","003","90804","T","1:00 PM - 3:50 PM","GITC 2400","Closed","20","20","Lapatka, Allison","Hybrid","1","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=90804","Students must also register for CE 200<br />Hybrid Course"
"202490","CE200A","SURVEYING LAB","003","90804","","TBA"," ","Closed","20","20","Lapatka, Allison","Hybrid","1","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=90804","Students must also register for CE 200<br />Hybrid Course"
"202490","CE200A","SURVEYING LAB","101","90805","S","9:00 AM - 11:50 AM","GITC 2400","Closed","20","20","Zimmermann, William","Hybrid","1","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=90805","Students must also register for CE 200<br />Hybrid Course"
"202490","CE200A","SURVEYING LAB","101","90805","","TBA"," ","Closed","20","20","Zimmermann, William","Hybrid","1","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=90805","Students must also register for CE 200<br />Hybrid Course"
"202490","CE200A","SURVEYING LAB","103","90806","S","1:00 PM - 3:50 PM","GITC 2400","Open","20","9","Zimmermann, William","Hybrid","1","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=90806","Students must also register for CE 200<br />Hybrid Course"
"202490","CE200A","SURVEYING LAB","103","90806","","TBA"," ","Open","20","9","Zimmermann, William","Hybrid","1","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=90806","Students must also register for CE 200<br />Hybrid Course"
"202490","CE210","CONSTRN MATRLS & PROCDRS","001","90807","TR","8:30 AM - 9:50 AM","COLT 416","Closed","24","24","Golon, Frank","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=90807",""
"202490","CE210","CONSTRN MATRLS & PROCDRS","003","90808","MW","10:00 AM - 11:20 AM","CKB 315","Open","24","22","Karaa, Fadi","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=90808",""
